year,area,avg_temp_c,total_precip_mm,mean_ph,mean_n,mean_p,mean_k,yield_log1p,soil_black,soil_black_soil,soil_brown_forest,soil_coastal_salt_affected_alluvial,soil_deltaic_alluvial,soil_laterite,soil_mixed_red_and_black,soil_mixed_red_and_yellow,soil_red,soil_red_and_yellow,soil_unknown,district_anugul,district_balangir,district_baleshwar,district_bargarh,district_bhadrak,district_boudh,district_cuttack,district_deogarh,district_dhenkanal,district_gajapati,district_ganjam,district_jagatsinghapur,district_jajapur,district_jharsuguda,district_kalahandi,district_kandhamal,district_kendrapara,district_kendujhar,district_khordha,district_koraput,district_malkangiri,district_mayurbhanj,district_nabarangpur,district_nayagarh,district_nuapada,district_puri,district_rayagada,district_sambalpur,district_sonepur,district_sundargarh,season_Autumn,season_Kharif,season_Rabi,season_Summer,season_Whole Year,season_Winter,crop_rice,crop_urad,crop_groundnut,crop_moonggreen_gram,crop_sesamum,crop_maize,crop_ragi,crop_horse-gram,crop_potato,crop_sugarcane,crop_rapeseed_andmustard,crop_wheat,crop_castor_seed,crop_dry_chillies,crop_arhar_tur,crop_sweet_potato,crop_sunflower,crop_onion,crop_garlic,crop_coriander,crop_other
2002,1640.0,27.28661643835616,1350.4299999999998,6.0,139.235,14.115,160.855,0.4013917827205285,0,0,0,1,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2003,580.0,27.3042602739726,1806.44,6.0,139.235,14.115,160.855,0.4054651081081644,0,0,0,1,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2001,910.0,26.833068493150684,1865.01,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.401795379219202,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2002,1100.0,27.177849315068496,1295.61,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.3993860620317822,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2003,1120.0,27.06613698630137,1730.33,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.3994949411216605,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2001,70.0,26.224602739726027,1415.21,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.3566749439387323,0,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2002,50.0,26.72887671232877,851.3600000000001,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.33647223662121295,0,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2003,220.0,26.47150684931507,1687.13,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.4054651081081644,0,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2001,980.0,26.242589041095886,1297.2599999999998,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.39863914303776454,1,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2002,1040.0,26.9324794520548,880.57,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.3925617032722565,1,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2003,830.0,26.759698630136988,1483.6,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.3933437475758196,1,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2001,60.0,25.7312602739726,1801.79,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.4054651081081644,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2002,280.0,26.08754794520548,1201.7999999999995,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.3813675565291039,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2003,310.0,25.996616438356163,1826.4,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.39465419200394874,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2001,970.0,27.153328767123288,1949.82,6.0,139.235,14.115,160.855,0.3881336517565245,0,0,0,1,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2002,2180.0,27.28661643835616,1350.4299999999998,6.0,139.235,14.115,160.855,0.39933011954064845,0,0,0,1,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2003,2010.0,27.3042602739726,1806.44,6.0,139.235,14.115,160.855,0.39713866533161063,0,0,0,1,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2001,260.0,25.54735616438356,1683.87,5.447143,191.34045450000002,14.668657999999999,225.9526945,0.26826398659467937,0,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2002,1530.0,25.89749315068493,1163.1799999999998,5.447143,191.34045450000002,14.668657999999999,225.9526945,0.3308542443169896,0,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2003,1810.0,25.734,1677.0100000000002,5.447143,191.34045450000002,14.668657999999999,225.9526945,0.3309320562455975,0,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2001,290.0,27.27572602739726,1969.35,5.38,139.235,12.01,160.855,0.3939042857070884,0,0,0,1,0,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2002,400.0,27.233205479452057,1371.99,5.38,139.235,12.01,160.855,0.4054651081081644,0,0,0,1,0,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2003,340.0,27.23302739726028,1870.65,5.38,139.235,12.01,160.855,0.4054651081081644,0,0,0,1,0,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2001,570.0,24.469520547945205,1412.67,6.5,119.15,101.45,245.1,0.39959998865576624,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2002,480.0,24.97960273972603,1014.5,6.5,119.15,101.45,245.1,0.3914788661334245,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2003,500.0,25.03682191780821,1582.58,6.5,119.15,101.45,245.1,0.3920420877760237,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2001,90.0,26.13395890410959,1290.9,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.36772478012531734,1,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2002,60.0,26.706219178082183,968.23,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.4054651081081644,1,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2003,60.0,26.66476712328767,1461.43,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.4054651081081644,1,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2001,1060.0,26.27642465753425,1667.29,5.447143,191.34045450000002,14.668657999999999,225.9526945,0.3928067112362409,0,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2002,970.0,26.665698630136983,1245.76,5.447143,191.34045450000002,14.668657999999999,225.9526945,0.4020227639171916,0,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2003,990.0,26.47127397260273,1474.26,5.447143,191.34045450000002,14.668657999999999,225.9526945,0.40209242362952513,0,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2001,230.0,24.469520547945205,1412.67,6.5,119.15,101.45,245.1,0.39086630868701167,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2002,250.0,24.97960273972603,1014.5,6.5,119.15,101.45,245.1,0.3920420877760237,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2003,210.0,25.03682191780821,1582.58,6.5,119.15,101.45,245.1,0.3894647667617232,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2001,140.0,27.115643835616435,1875.08,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.4054651081081644,0,0,1,0,0,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2002,220.0,27.202479452054792,1304.88,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.37469344944141064,0,0,1,0,0,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2003,220.0,27.15020547945205,1826.93,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.37469344944141064,0,0,1,0,0,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2001,160.0,26.167095890410952,1262.23,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.4054651081081644,1,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2002,650.0,26.896698630136985,821.21,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.4003237086077457,1,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2003,550.0,26.54595890410959,1528.8599999999997,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.3993860620317822,1,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2001,210.0,27.27572602739726,1969.35,5.51,216.0909090909091,20.724545454545453,233.1818181818182,0.04652001563489284,1,0,0,1,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2002,300.0,27.233205479452057,1371.99,5.51,216.0909090909091,20.724545454545453,233.1818181818182,0.38299225225610584,1,0,0,1,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2003,270.0,27.23302739726028,1870.65,5.51,216.0909090909091,20.724545454545453,233.1818181818182,0.3930425881096072,1,0,0,1,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2001,120.0,24.58519178082192,1247.22,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.4054651081081644,0,0,1,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
