year,area,avg_temp_c,total_precip_mm,mean_ph,mean_n,mean_p,mean_k,yield_log1p,soil_black,soil_black_soil,soil_brown_forest,soil_coastal_salt_affected_alluvial,soil_deltaic_alluvial,soil_laterite,soil_mixed_red_and_black,soil_mixed_red_and_yellow,soil_red,soil_red_and_yellow,soil_unknown,district_anugul,district_balangir,district_baleshwar,district_bargarh,district_bhadrak,district_boudh,district_cuttack,district_deogarh,district_dhenkanal,district_gajapati,district_ganjam,district_jagatsinghapur,district_jajapur,district_jharsuguda,district_kalahandi,district_kandhamal,district_kendrapara,district_kendujhar,district_khordha,district_koraput,district_malkangiri,district_mayurbhanj,district_nabarangpur,district_nayagarh,district_nuapada,district_puri,district_rayagada,district_sambalpur,district_sonepur,district_sundargarh,season_Autumn,season_Kharif,season_Rabi,season_Summer,season_Whole Year,season_Winter,crop_encoded
2011,6.0,27.80872950819672,334.23,6.5,119.15,101.45,245.1,0.9619012431262072,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.029530118244288986
2012,4.0,29.09631147540984,337.47,6.5,119.15,101.45,245.1,1.020650747198398,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.029530118244288986
2010,644.0,32.52159836065574,320.67,5.447143,191.34045450000002,14.668657999999999,225.9526945,0.8255230144792579,0,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.029530118244288986
2011,311.0,30.707295081967214,575.18,5.447143,191.34045450000002,14.668657999999999,225.9526945,0.8933939334965051,0,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.029530118244288986
2012,121.0,31.95860655737705,299.07000000000005,5.447143,191.34045450000002,14.668657999999999,225.9526945,0.912647740595654,0,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.029530118244288986
2010,38.0,29.83795081967213,435.81,6.5,119.15,101.45,245.1,1.0173261181565196,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.029530118244288986
2012,3.0,29.09631147540984,337.47,6.5,119.15,101.45,245.1,0.7884573603642702,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.029530118244288986
2010,3.0,32.50147540983607,408.65,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.4906229164484712,0,0,1,0,0,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.029530118244288986
2011,1.0,30.84430327868852,371.24,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.6931471805599453,0,0,1,0,0,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.029530118244288986
2010,51.0,33.23090163934426,194.46,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.7839910733508292,1,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0.029530118244288986
2011,7.0,30.73938524590164,324.37999999999994,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.8452549587574034,1,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0.029530118244288986
2012,1.0,31.97848360655737,282.59,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.9932517730102832,1,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0.029530118244288986
2010,3.0,31.56995901639344,414.63,5.51,216.0909090909091,20.724545454545453,233.1818181818182,0.9295359586241756,1,0,0,1,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0.029530118244288986
2011,11.0,30.26844262295081,396.16,5.51,216.0909090909091,20.724545454545453,233.1818181818182,0.8942310138094229,1,0,0,1,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0.029530118244288986
2010,113.0,33.36762295081967,255.49000000000004,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.9013118498195049,1,0,0,0,0,1,1,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.029530118244288986
2011,29.0,31.639467213114752,294.11,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,1.0823894531612224,1,0,0,0,0,1,1,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.029530118244288986
2012,39.0,32.4416393442623,282.2,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,1.3316215434076877,1,0,0,0,0,1,1,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.029530118244288986
2010,42.0,33.70139344262295,284.9,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.9564267768991246,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.029530118244288986
2011,50.0,31.82709016393443,302.08000000000004,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,1.006496999760304,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.029530118244288986
2012,41.0,32.88885245901639,298.26,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,1.2064088591238171,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.029530118244288986
2010,806.0,33.00102459016394,235.02,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,1.0125929752519085,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0.029530118244288986
2011,517.0,31.347090163934425,313.18,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,1.0765789353063149,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0.029530118244288986
2012,515.0,31.959139344262297,261.96,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,1.1455823354156889,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0.029530118244288986
2013,1342.0,22.874180327868853,713.23,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.7547006248540632,0,1,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.08629975855878165
2013,181.0,31.365081967213115,375.53,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.8510005470927657,0,1,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.08629975855878165
2013,371.0,19.70288888888889,36.99,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.8846359340286245,0,1,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.08629975855878165
2014,1829.0,22.569180327868853,374.67,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.8302908219058248,0,1,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.08629975855878165
2014,210.0,31.564221311475407,330.51000000000005,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.954045169104909,0,1,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.08629975855878165
2014,382.0,19.927444444444443,49.98,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.8272019963840654,0,1,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.08629975855878165
2015,1259.0,24.10512295081967,217.83,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.7626747250753225,0,1,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.08629975855878165
2015,339.0,31.101475409836063,288.88,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.9246334158294744,0,1,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.08629975855878165
2015,4.0,22.820833333333333,44.85,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.4855078157817008,0,1,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.08629975855878165
2013,4478.0,22.390532786885245,537.36,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.8109302162163288,1,0,0,0,0,0,1,0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.08629975855878165
2013,22.0,31.29389344262296,344.56,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,1.173044883450879,1,0,0,0,0,0,1,0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.08629975855878165
2013,12.0,19.81205555555556,27.97,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.7055697005585024,1,0,0,0,0,0,1,0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.08629975855878165
2014,4266.0,22.17754098360655,385.96,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.8342128244091978,1,0,0,0,0,0,1,0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.08629975855878165
2014,64.0,31.429549180327868,248.99000000000004,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.7891673355449628,1,0,0,0,0,0,1,0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.08629975855878165
2015,4128.0,23.5107786885246,301.69000000000005,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.6178794723678679,1,0,0,0,0,0,1,0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.08629975855878165
2015,350.0,31.03889344262295,326.72,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.7687845947655654,1,0,0,0,0,0,1,0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.08629975855878165
2015,9.0,22.437944444444447,22.3,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.3905394578914886,1,0,0,0,0,0,1,0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.08629975855878165
2013,1500.0,30.624795081967218,535.5699999999999,6.0,139.235,14.115,160.85500000000002,0.8808707866428946,0,0,0,1,1,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.08629975855878165
2014,1009.0,30.972786885245903,577.28,6.0,139.235,14.115,160.85500000000002,0.9612508324921136,0,0,0,1,1,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.08629975855878165
2015,2079.0,30.131024590163936,549.1499999999999,6.0,139.235,14.115,160.85500000000002,0.7875386648471976,0,0,0,1,1,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.08629975855878165
2013,13134.0,22.60172131147541,456.85,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.7476350774414465,1,0,0,0,0,0,1,1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.08629975855878165
2013,1512.0,31.54877049180328,318.94,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.9030017651904853,1,0,0,0,0,0,1,1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.08629975855878165
2014,9595.0,22.41127049180328,312.28,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.6216517385805425,1,0,0,0,0,0,1,1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.08629975855878165
2014,580.0,31.710901639344257,222.07,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.8492663649598758,1,0,0,0,0,0,1,1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.08629975855878165
2015,8176.0,23.80918032786885,250.12,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.5312180391152008,1,0,0,0,0,0,1,1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.08629975855878165
2015,1194.0,31.70258196721312,247.91,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.815794598916704,1,0,0,0,0,0,1,1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.08629975855878165
2013,10.0,31.385409836065577,449.07,6.0,139.235,14.115,160.855,0.708035793053696,0,0,0,1,1,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.08629975855878165
2014,69.0,31.47737704918033,491.59,6.0,139.235,14.115,160.855,0.7350121092960628,0,0,0,1,1,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.08629975855878165
2015,28.0,30.54848360655738,420.00000000000006,6.0,139.235,14.115,160.855,0.7571275102233525,0,0,0,1,1,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.08629975855878165
2013,36.0,22.73918032786885,630.81,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.4786467254017555,0,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.08629975855878165
2013,6.0,31.61233606557377,359.71,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.5007752879124893,0,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.08629975855878165
2013,10.0,19.914444444444445,36.19,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.5306282510621704,0,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.08629975855878165
2014,18.0,22.44327868852459,361.24,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.5141534138586654,0,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.08629975855878165
2014,2.0,31.80319672131148,296.75000000000006,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.6678293725756554,0,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.08629975855878165
2014,2.0,20.030166666666663,41.120000000000005,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.5596157879354227,0,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.08629975855878165
2015,14.0,23.90106557377049,245.99,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.4149438520627082,0,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.08629975855878165
2015,22.0,22.72777777777778,34.79,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.6249656681438732,0,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.08629975855878165
2013,20.0,23.654057377049178,870.3299999999999,5.451428571428571,166.58999999999995,11.271428571428572,218.72357142857143,0.7227059828014898,0,0,0,0,1,1,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.08629975855878165
2013,1458.0,31.706188524590164,389.88999999999993,5.451428571428571,166.58999999999995,11.271428571428572,218.72357142857143,0.8437347888457287,0,0,0,0,1,1,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.08629975855878165
2014,1404.0,31.715573770491805,372.29,5.451428571428571,166.58999999999995,11.271428571428572,218.72357142857143,0.938826896896568,0,0,0,0,1,1,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.08629975855878165
2015,1288.0,31.00590163934426,312.93999999999994,5.451428571428571,166.58999999999995,11.271428571428572,218.72357142857143,0.6124961098172875,0,0,0,0,1,1,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.08629975855878165
2013,22.0,22.32663934426229,615.81,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,1.0615710169877606,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.08629975855878165
2013,64.0,30.694590163934425,367.12,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.9821955067618734,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.08629975855878165
2014,65.0,22.302827868852457,325.4,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,1.004583339019833,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.08629975855878165
2014,17.0,30.94512295081967,308.76,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.9115737419960164,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.08629975855878165
2015,19.0,23.613975409836065,210.41,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,1.2676886187120435,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.08629975855878165
2015,8.0,30.597213114754098,303.12,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.9409833444645266,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.08629975855878165
2013,276.0,23.654057377049178,870.3299999999999,5.447143,191.34045450000002,14.668657999999999,225.9526945,0.8289630993474175,0,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.08629975855878165
2013,1470.0,31.706188524590164,389.88999999999993,5.447143,191.34045450000002,14.668657999999999,225.9526945,1.21698975582873,0,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.08629975855878165
2013,52.0,20.39377777777778,31.48,5.447143,191.34045450000002,14.668657999999999,225.9526945,1.062719365607503,0,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.08629975855878165
2014,121.0,23.24889344262295,436.92,5.447143,191.34045450000002,14.668657999999999,225.9526945,0.7683466465459416,0,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.08629975855878165
2014,1644.0,31.715573770491805,372.29,5.447143,191.34045450000002,14.668657999999999,225.9526945,1.1036079000969166,0,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.08629975855878165
2014,9.0,20.342277777777777,61.870000000000005,5.447143,191.34045450000002,14.668657999999999,225.9526945,1.0723443618474997,0,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.08629975855878165
2015,323.0,25.107991803278686,213.57,5.447143,191.34045450000002,14.668657999999999,225.9526945,0.6140972719519477,0,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.08629975855878165
2015,2597.0,31.00590163934426,312.93999999999994,5.447143,191.34045450000002,14.668657999999999,225.9526945,0.8415605466961074,0,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.08629975855878165
2015,16.0,23.871222222222222,55.74,5.447143,191.34045450000002,14.668657999999999,225.9526945,1.062553238852407,0,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.08629975855878165
2013,199.0,23.86692622950819,934.41,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.691638505393224,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.08629975855878165
2013,313.0,30.31295081967213,231.16000000000005,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.7256793179123939,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.08629975855878165
2014,37.0,23.8019262295082,444.37,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.7380688679514571,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.08629975855878165
2014,43.0,30.55594262295082,249.31000000000003,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.6233233991789064,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.08629975855878165
2015,25.0,24.82573770491803,444.34,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.6460555730260948,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.08629975855878165
