State,District,Crop,Year,Season,Area,Area Units,Production,Production Units,Yield
Odisha,BALANGIR,Rapeseed &Mustard,2018-19,Winter,495.0,Hectare,55.900000000000006,Tonnes,0.1129292929292929
Odisha,BALESHWAR,Rapeseed &Mustard,2016-17,Winter,376.0,Hectare,224.5,Tonnes,0.5970744680851063
Odisha,BALESHWAR,Rapeseed &Mustard,2017-18,Winter,359.0,Hectare,155.8,Tonnes,0.433983286908078
Odisha,BALESHWAR,Rapeseed &Mustard,2018-19,Winter,375.0,Hectare,161.60000000000002,Tonnes,0.4309333333333334
Odisha,BARGARH,Rapeseed &Mustard,2016-17,Winter,197.0,Hectare,75.60000000000001,Tonnes,0.383756345177665
Odisha,BARGARH,Rapeseed &Mustard,2017-18,Winter,210.0,Hectare,76.4,Tonnes,0.3638095238095238
Odisha,BARGARH,Rapeseed &Mustard,2018-19,Winter,185.0,Hectare,62.0,Tonnes,0.3351351351351351
Odisha,BHADRAK,Rapeseed &Mustard,2016-17,Winter,64.0,Hectare,42.900000000000006,Tonnes,0.6703125000000001
Odisha,BHADRAK,Rapeseed &Mustard,2017-18,Winter,74.0,Hectare,45.0,Tonnes,0.6081081081081081
Odisha,BHADRAK,Rapeseed &Mustard,2018-19,Winter,52.0,Hectare,29.4,Tonnes,0.5653846153846154
Odisha,BOUDH,Rapeseed &Mustard,2016-17,Winter,120.0,Hectare,14.4,Tonnes,0.12
Odisha,BOUDH,Rapeseed &Mustard,2017-18,Winter,92.0,Hectare,10.4,Tonnes,0.1130434782608695
Odisha,BOUDH,Rapeseed &Mustard,2018-19,Winter,55.0,Hectare,5.2,Tonnes,0.0945454545454545
Odisha,CUTTACK,Rapeseed &Mustard,2016-17,Winter,108.0,Hectare,30.3,Tonnes,0.2805555555555555
Odisha,CUTTACK,Rapeseed &Mustard,2017-18,Winter,11.0,Hectare,8.1,Tonnes,0.7363636363636363
Odisha,CUTTACK,Rapeseed &Mustard,2018-19,Winter,32.0,Hectare,15.9,Tonnes,0.496875
Odisha,DEOGARH,Rapeseed &Mustard,2016-17,Winter,117.0,Hectare,35.0,Tonnes,0.2991452991452991
Odisha,DEOGARH,Rapeseed &Mustard,2017-18,Winter,149.0,Hectare,43.8,Tonnes,0.2939597315436242
Odisha,DEOGARH,Rapeseed &Mustard,2018-19,Winter,157.0,Hectare,36.1,Tonnes,0.229936305732484
Odisha,DHENKANAL,Rapeseed &Mustard,2016-17,Winter,106.0,Hectare,24.9,Tonnes,0.2349056603773585
Odisha,DHENKANAL,Rapeseed &Mustard,2017-18,Winter,24.0,Hectare,5.5,Tonnes,0.2291666666666666
Odisha,DHENKANAL,Rapeseed &Mustard,2018-19,Winter,33.0,Hectare,7.2,Tonnes,0.2181818181818182
Odisha,GAJAPATI,Rapeseed &Mustard,2016-17,Winter,33.0,Hectare,5.5,Tonnes,0.1666666666666666
Odisha,GAJAPATI,Rapeseed &Mustard,2017-18,Winter,89.0,Hectare,18.9,Tonnes,0.2123595505617977
Odisha,GAJAPATI,Rapeseed &Mustard,2018-19,Winter,42.0,Hectare,5.4,Tonnes,0.1285714285714286
Odisha,GANJAM,Rapeseed &Mustard,2016-17,Winter,1.0,Hectare,0.1,Tonnes,0.1
Odisha,GANJAM,Rapeseed &Mustard,2017-18,Winter,8.0,Hectare,0.5,Tonnes,0.0625
Odisha,GANJAM,Rapeseed &Mustard,2018-19,Winter,27.0,Hectare,3.8,Tonnes,0.1407407407407407
Odisha,JAGATSINGHAPUR,Rapeseed &Mustard,2016-17,Winter,31.0,Hectare,13.4,Tonnes,0.432258064516129
Odisha,JAGATSINGHAPUR,Rapeseed &Mustard,2018-19,Winter,18.0,Hectare,5.1000000000000005,Tonnes,0.2833333333333334
Odisha,JAJAPUR,Rapeseed &Mustard,2016-17,Winter,76.0,Hectare,13.2,Tonnes,0.1736842105263158
Odisha,JAJAPUR,Rapeseed &Mustard,2017-18,Winter,333.0,Hectare,49.3,Tonnes,0.148048048048048
Odisha,JAJAPUR,Rapeseed &Mustard,2018-19,Winter,170.0,Hectare,18.2,Tonnes,0.1070588235294117
Odisha,JHARSUGUDA,Rapeseed &Mustard,2016-17,Winter,226.0,Hectare,108.3,Tonnes,0.4792035398230089
Odisha,JHARSUGUDA,Rapeseed &Mustard,2017-18,Winter,205.0,Hectare,89.6,Tonnes,0.4370731707317073
Odisha,JHARSUGUDA,Rapeseed &Mustard,2018-19,Winter,42.0,Hectare,14.5,Tonnes,0.3452380952380952
Odisha,KALAHANDI,Rapeseed &Mustard,2016-17,Winter,728.0,Hectare,261.40000000000003,Tonnes,0.3590659340659341
Odisha,KALAHANDI,Rapeseed &Mustard,2017-18,Winter,561.0,Hectare,154.8,Tonnes,0.2759358288770053
Odisha,KALAHANDI,Rapeseed &Mustard,2018-19,Winter,736.0,Hectare,120.7,Tonnes,0.1639945652173913
Odisha,KANDHAMAL,Rapeseed &Mustard,2016-17,Winter,1137.0,Hectare,176.2,Tonnes,0.1549692172383465
Odisha,KANDHAMAL,Rapeseed &Mustard,2017-18,Winter,1497.0,Hectare,365.3,Tonnes,0.2440213760855043
Odisha,KANDHAMAL,Rapeseed &Mustard,2018-19,Winter,852.0,Hectare,243.7,Tonnes,0.2860328638497653
Odisha,KENDRAPARA,Rapeseed &Mustard,2016-17,Winter,18.0,Hectare,2.6,Tonnes,0.1444444444444444
Odisha,KENDRAPARA,Rapeseed &Mustard,2017-18,Winter,16.0,Hectare,6.0,Tonnes,0.375
Odisha,KENDRAPARA,Rapeseed &Mustard,2018-19,Winter,42.0,Hectare,12.5,Tonnes,0.2976190476190476
Odisha,KENDUJHAR,Rapeseed &Mustard,2016-17,Winter,1246.0,Hectare,573.2,Tonnes,0.4600321027287319
Odisha,KENDUJHAR,Rapeseed &Mustard,2017-18,Winter,872.0,Hectare,327.0,Tonnes,0.375
Odisha,KENDUJHAR,Rapeseed &Mustard,2018-19,Winter,137.0,Hectare,38.8,Tonnes,0.2832116788321168
Odisha,KHORDHA,Rapeseed &Mustard,2016-17,Winter,10.0,Hectare,1.5,Tonnes,0.15
Odisha,KHORDHA,Rapeseed &Mustard,2018-19,Winter,19.0,Hectare,1.0,Tonnes,0.0526315789473684
Odisha,KORAPUT,Rapeseed &Mustard,2016-17,Winter,36.0,Hectare,7.1,Tonnes,0.1972222222222222
Odisha,KORAPUT,Rapeseed &Mustard,2017-18,Winter,204.0,Hectare,59.8,Tonnes,0.2931372549019608
Odisha,KORAPUT,Rapeseed &Mustard,2018-19,Winter,117.0,Hectare,22.8,Tonnes,0.1948717948717948
Odisha,MAYURBHANJ,Rapeseed &Mustard,2016-17,Winter,786.0,Hectare,319.90000000000003,Tonnes,0.4069974554707379
Odisha,MAYURBHANJ,Rapeseed &Mustard,2017-18,Winter,343.0,Hectare,179.7,Tonnes,0.5239067055393587
Odisha,MAYURBHANJ,Rapeseed &Mustard,2018-19,Winter,120.0,Hectare,55.3,Tonnes,0.4608333333333334
Odisha,NAYAGARH,Rapeseed &Mustard,2016-17,Winter,363.0,Hectare,55.900000000000006,Tonnes,0.1539944903581267
Odisha,NAYAGARH,Rapeseed &Mustard,2017-18,Winter,599.0,Hectare,90.4,Tonnes,0.1509181969949916
Odisha,NAYAGARH,Rapeseed &Mustard,2018-19,Winter,205.0,Hectare,21.1,Tonnes,0.1029268292682926
Odisha,NUAPADA,Rapeseed &Mustard,2016-17,Winter,44.0,Hectare,5.9,Tonnes,0.1340909090909091
Odisha,NUAPADA,Rapeseed &Mustard,2018-19,Winter,59.0,Hectare,6.800000000000001,Tonnes,0.1152542372881356
Odisha,PURI,Rapeseed &Mustard,2016-17,Winter,27.0,Hectare,4.9,Tonnes,0.1814814814814815
Odisha,PURI,Rapeseed &Mustard,2018-19,Winter,36.0,Hectare,7.5,Tonnes,0.2083333333333333
Odisha,RAYAGADA,Rapeseed &Mustard,2016-17,Winter,298.0,Hectare,70.9,Tonnes,0.2379194630872483
Odisha,RAYAGADA,Rapeseed &Mustard,2017-18,Winter,615.0,Hectare,119.9,Tonnes,0.1949593495934959
Odisha,RAYAGADA,Rapeseed &Mustard,2018-19,Winter,908.0,Hectare,148.9,Tonnes,0.1639867841409691
Odisha,SAMBALPUR,Rapeseed &Mustard,2016-17,Winter,707.0,Hectare,374.7000000000001,Tonnes,0.52998585572843
Odisha,SAMBALPUR,Rapeseed &Mustard,2017-18,Winter,449.0,Hectare,246.5,Tonnes,0.5489977728285078
Odisha,SAMBALPUR,Rapeseed &Mustard,2018-19,Winter,357.0,Hectare,289.90000000000003,Tonnes,0.812044817927171
Odisha,SONEPUR,Rapeseed &Mustard,2016-17,Winter,344.0,Hectare,90.5,Tonnes,0.2630813953488372
Odisha,SONEPUR,Rapeseed &Mustard,2017-18,Winter,47.0,Hectare,11.8,Tonnes,0.251063829787234
Odisha,SONEPUR,Rapeseed &Mustard,2018-19,Winter,108.0,Hectare,26.6,Tonnes,0.2462962962962963
Odisha,SUNDARGARH,Rapeseed &Mustard,2016-17,Winter,885.0,Hectare,388.5,Tonnes,0.4389830508474576
Odisha,SUNDARGARH,Rapeseed &Mustard,2017-18,Winter,1018.0,Hectare,543.6,Tonnes,0.5339882121807465
Odisha,SUNDARGARH,Rapeseed &Mustard,2018-19,Winter,347.0,Hectare,171.4,Tonnes,0.4939481268011527
Odisha,ANUGUL,Rice,2016-17,Autumn,6730.0,Hectare,9500.0,Tonnes,1.411589895988113
Odisha,ANUGUL,Rice,2016-17,Summer,240.0,Hectare,580.0,Tonnes,2.4166666666666665
Odisha,ANUGUL,Rice,2016-17,Winter,71870.0,Hectare,174370.0,Tonnes,2.426186169472659
Odisha,ANUGUL,Rice,2017-18,Autumn,9500.0,Hectare,8800.0,Tonnes,0.9263157894736842
Odisha,ANUGUL,Rice,2017-18,Summer,100.0,Hectare,250.0,Tonnes,2.5
Odisha,ANUGUL,Rice,2017-18,Winter,82070.0,Hectare,115460.0,Tonnes,1.4068478128426951
Odisha,ANUGUL,Rice,2018-19,Autumn,6900.0,Hectare,13380.0,Tonnes,1.9391304347826088
Odisha,ANUGUL,Rice,2018-19,Summer,230.0,Hectare,700.0,Tonnes,3.0434782608695654
Odisha,ANUGUL,Rice,2018-19,Winter,61280.0,Hectare,168350.0,Tonnes,2.7472258485639687
Odisha,BALANGIR,Rice,2016-17,Autumn,78360.0,Hectare,99540.0,Tonnes,1.270290964777948
Odisha,BALANGIR,Rice,2016-17,Summer,1770.0,Hectare,4860.0,Tonnes,2.7457627118644066
Odisha,BALANGIR,Rice,2016-17,Winter,117510.0,Hectare,332140.0,Tonnes,2.8264828525231893
Odisha,BALANGIR,Rice,2017-18,Autumn,54590.0,Hectare,23810.0,Tonnes,0.4361604689503572
Odisha,BALANGIR,Rice,2017-18,Summer,1340.0,Hectare,3330.0,Tonnes,2.485074626865672
Odisha,BALANGIR,Rice,2017-18,Winter,100650.0,Hectare,96790.0,Tonnes,0.9616492796820666
Odisha,BALANGIR,Rice,2018-19,Autumn,51780.0,Hectare,70190.0,Tonnes,1.3555426805716493
Odisha,BALANGIR,Rice,2018-19,Summer,390.0,Hectare,990.0,Tonnes,2.5384615384615383
Odisha,BALANGIR,Rice,2018-19,Winter,100910.0,Hectare,145330.0,Tonnes,1.440194232484392
Odisha,BALESHWAR,Rice,2016-17,Summer,30900.0,Hectare,98560.0,Tonnes,3.189644012944984
Odisha,BALESHWAR,Rice,2016-17,Winter,190930.0,Hectare,519330.00000000006,Tonnes,2.7200020950086423
Odisha,BALESHWAR,Rice,2017-18,Autumn,10.0,Hectare,10.0,Tonnes,1.0
Odisha,BALESHWAR,Rice,2017-18,Summer,26490.0,Hectare,90280.0,Tonnes,3.4080785201963004
Odisha,BALESHWAR,Rice,2017-18,Winter,185390.0,Hectare,403290.0,Tonnes,2.1753600517827283
Odisha,BALESHWAR,Rice,2018-19,Summer,38790.0,Hectare,135450.0,Tonnes,3.491879350348028
Odisha,BALESHWAR,Rice,2018-19,Winter,182830.0,Hectare,452190.0,Tonnes,2.473281190176667
Odisha,BARGARH,Rice,2016-17,Autumn,51280.0,Hectare,35740.0,Tonnes,0.6969578783151326
Odisha,BARGARH,Rice,2016-17,Summer,61220.0,Hectare,269940.0,Tonnes,4.409343351845802
Odisha,BARGARH,Rice,2016-17,Winter,166480.0,Hectare,374260.0,Tonnes,2.2480778471888514
Odisha,BARGARH,Rice,2017-18,Autumn,57670.0,Hectare,9850.0,Tonnes,0.1707993757586266
Odisha,BARGARH,Rice,2017-18,Summer,64050.0,Hectare,207920.0,Tonnes,3.2462138953942232
Odisha,BARGARH,Rice,2017-18,Winter,175640.0,Hectare,94150.0,Tonnes,0.5360396265087679
Odisha,BARGARH,Rice,2018-19,Autumn,47940.0,Hectare,61970.0,Tonnes,1.292657488527326
Odisha,BARGARH,Rice,2018-19,Summer,69780.0,Hectare,249680.0,Tonnes,3.578102608197191
Odisha,BARGARH,Rice,2018-19,Winter,187090.0,Hectare,287710.0,Tonnes,1.5378160243732963
Odisha,BHADRAK,Rice,2016-17,Summer,430.0,Hectare,1260.0,Tonnes,2.9302325581395348
Odisha,BHADRAK,Rice,2016-17,Winter,155520.0,Hectare,482500.0,Tonnes,3.102494855967078
Odisha,BHADRAK,Rice,2017-18,Summer,1510.0,Hectare,3930.0,Tonnes,2.6026490066225167
Odisha,BHADRAK,Rice,2017-18,Winter,156750.0,Hectare,303470.0,Tonnes,1.936012759170654
Odisha,BHADRAK,Rice,2018-19,Summer,1710.0,Hectare,3660.0,Tonnes,2.1403508771929824
Odisha,BHADRAK,Rice,2018-19,Winter,149400.0,Hectare,270580.0,Tonnes,1.8111111111111111
Odisha,BOUDH,Rice,2016-17,Autumn,2780.0,Hectare,5860.0,Tonnes,2.1079136690647484
Odisha,BOUDH,Rice,2016-17,Summer,1510.0,Hectare,5180.0,Tonnes,3.4304635761589406
Odisha,BOUDH,Rice,2016-17,Winter,52340.0,Hectare,164470.0,Tonnes,3.142338555598013
Odisha,BOUDH,Rice,2017-18,Autumn,4100.0,Hectare,4240.0,Tonnes,1.0341463414634149
Odisha,BOUDH,Rice,2017-18,Summer,1040.0,Hectare,3660.0,Tonnes,3.519230769230769
Odisha,BOUDH,Rice,2017-18,Winter,53780.0,Hectare,100750.0,Tonnes,1.8733730011156564
Odisha,BOUDH,Rice,2018-19,Autumn,2210.0,Hectare,4450.0,Tonnes,2.013574660633484
Odisha,BOUDH,Rice,2018-19,Summer,1550.0,Hectare,4820.0,Tonnes,3.109677419354839
Odisha,BOUDH,Rice,2018-19,Winter,60360.0,Hectare,171270.0,Tonnes,2.837475149105368
Odisha,CUTTACK,Rice,2016-17,Autumn,1790.0,Hectare,3210.0,Tonnes,1.7932960893854748
Odisha,CUTTACK,Rice,2016-17,Summer,1500.0,Hectare,5120.0,Tonnes,3.4133333333333336
Odisha,CUTTACK,Rice,2016-17,Winter,116190.0,Hectare,388320.0,Tonnes,3.3421120578363026
Odisha,CUTTACK,Rice,2017-18,Autumn,2090.0,Hectare,2140.0,Tonnes,1.0239234449760766
Odisha,CUTTACK,Rice,2017-18,Summer,350.0,Hectare,990.0,Tonnes,2.8285714285714287
Odisha,CUTTACK,Rice,2017-18,Winter,106570.0,Hectare,236580.0,Tonnes,2.219949329079478
Odisha,CUTTACK,Rice,2018-19,Autumn,620.0,Hectare,1000.0,Tonnes,1.6129032258064515
Odisha,CUTTACK,Rice,2018-19,Summer,780.0,Hectare,2190.0,Tonnes,2.8076923076923075
Odisha,CUTTACK,Rice,2018-19,Winter,96450.0,Hectare,260150.0,Tonnes,2.6972524624157592
Odisha,DEOGARH,Rice,2016-17,Autumn,19780.0,Hectare,25400.0,Tonnes,1.2841253791708798
Odisha,DEOGARH,Rice,2016-17,Summer,10.0,Hectare,10.0,Tonnes,1.0
Odisha,DEOGARH,Rice,2016-17,Winter,21970.0,Hectare,39470.0,Tonnes,1.7965407373691398
Odisha,DEOGARH,Rice,2017-18,Autumn,21960.0,Hectare,35540.0,Tonnes,1.6183970856102003
Odisha,DEOGARH,Rice,2017-18,Winter,24850.0,Hectare,50240.0,Tonnes,2.0217303822937627
Odisha,DEOGARH,Rice,2018-19,Autumn,14790.0,Hectare,21610.0,Tonnes,1.4611223799864774
Odisha,DEOGARH,Rice,2018-19,Winter,40780.0,Hectare,73160.0,Tonnes,1.794016674840608
Odisha,DHENKANAL,Rice,2016-17,Autumn,1090.0,Hectare,1720.0,Tonnes,1.5779816513761469
Odisha,DHENKANAL,Rice,2016-17,Summer,130.0,Hectare,340.0,Tonnes,2.6153846153846154
Odisha,DHENKANAL,Rice,2016-17,Winter,74150.0,Hectare,213240.0,Tonnes,2.8757923128792986
Odisha,DHENKANAL,Rice,2017-18,Autumn,1450.0,Hectare,1610.0,Tonnes,1.110344827586207
Odisha,DHENKANAL,Rice,2017-18,Summer,150.0,Hectare,390.0,Tonnes,2.6
Odisha,DHENKANAL,Rice,2017-18,Winter,61040.0,Hectare,84800.0,Tonnes,1.3892529488859764
Odisha,DHENKANAL,Rice,2018-19,Autumn,460.0,Hectare,620.0,Tonnes,1.3478260869565215
Odisha,DHENKANAL,Rice,2018-19,Summer,1030.0,Hectare,2280.0,Tonnes,2.2135922330097086
Odisha,DHENKANAL,Rice,2018-19,Winter,88450.0,Hectare,278490.0,Tonnes,3.14855850763143
Odisha,GAJAPATI,Rice,2016-17,Autumn,120.0,Hectare,130.0,Tonnes,1.0833333333333333
Odisha,GAJAPATI,Rice,2016-17,Summer,570.0,Hectare,1270.0,Tonnes,2.2280701754385963
Odisha,GAJAPATI,Rice,2016-17,Winter,41540.0,Hectare,103520.0,Tonnes,2.492055849783341
Odisha,GAJAPATI,Rice,2017-18,Autumn,30.0,Hectare,30.0,Tonnes,1.0
Odisha,GAJAPATI,Rice,2017-18,Summer,880.0,Hectare,1960.0,Tonnes,2.227272727272727
Odisha,GAJAPATI,Rice,2017-18,Winter,37460.0,Hectare,78160.0,Tonnes,2.0864922584089696
Odisha,GAJAPATI,Rice,2018-19,Summer,410.0,Hectare,690.0,Tonnes,1.6829268292682926
Odisha,GAJAPATI,Rice,2018-19,Winter,40450.0,Hectare,47330.0,Tonnes,1.17008652657602
Odisha,GANJAM,Rice,2016-17,Autumn,40.0,Hectare,120.0,Tonnes,3.0
Odisha,GANJAM,Rice,2016-17,Summer,70.0,Hectare,170.0,Tonnes,2.4285714285714284
Odisha,GANJAM,Rice,2016-17,Winter,243580.0,Hectare,694540.0,Tonnes,2.851383529025372
Odisha,GANJAM,Rice,2017-18,Autumn,80.0,Hectare,130.0,Tonnes,1.625
Odisha,GANJAM,Rice,2017-18,Summer,40.0,Hectare,90.0,Tonnes,2.25
Odisha,GANJAM,Rice,2017-18,Winter,204750.0,Hectare,322470.0,Tonnes,1.574945054945055
Odisha,GANJAM,Rice,2018-19,Autumn,90.0,Hectare,110.0,Tonnes,1.2222222222222223
Odisha,GANJAM,Rice,2018-19,Summer,30.0,Hectare,50.0,Tonnes,1.6666666666666667
Odisha,GANJAM,Rice,2018-19,Winter,249170.0,Hectare,436520.0,Tonnes,1.7518962957017297
Odisha,JAGATSINGHAPUR,Rice,2016-17,Autumn,1230.0,Hectare,2220.0,Tonnes,1.804878048780488
Odisha,JAGATSINGHAPUR,Rice,2016-17,Summer,140.0,Hectare,390.0,Tonnes,2.7857142857142856
Odisha,JAGATSINGHAPUR,Rice,2016-17,Winter,86500.0,Hectare,259360.0,Tonnes,2.998381502890173
Odisha,JAGATSINGHAPUR,Rice,2017-18,Autumn,740.0,Hectare,1390.0,Tonnes,1.8783783783783785
Odisha,JAGATSINGHAPUR,Rice,2017-18,Summer,900.0,Hectare,2610.0,Tonnes,2.9
Odisha,JAGATSINGHAPUR,Rice,2017-18,Winter,77340.0,Hectare,149090.0,Tonnes,1.9277217481251616
Odisha,JAGATSINGHAPUR,Rice,2018-19,Autumn,360.0,Hectare,460.0,Tonnes,1.2777777777777777
Odisha,JAGATSINGHAPUR,Rice,2018-19,Summer,290.0,Hectare,410.0,Tonnes,1.4137931034482758
Odisha,JAGATSINGHAPUR,Rice,2018-19,Winter,79040.0,Hectare,171820.0,Tonnes,2.173836032388664
Odisha,JAJAPUR,Rice,2016-17,Autumn,14250.0,Hectare,18830.0,Tonnes,1.3214035087719298
Odisha,JAJAPUR,Rice,2016-17,Summer,1140.0,Hectare,3260.0,Tonnes,2.8596491228070176
Odisha,JAJAPUR,Rice,2016-17,Winter,89880.0,Hectare,249380.0,Tonnes,2.7745883400089006
Odisha,JAJAPUR,Rice,2017-18,Autumn,15150.0,Hectare,10480.0,Tonnes,0.6917491749174918
Odisha,JAJAPUR,Rice,2017-18,Summer,1260.0,Hectare,3630.0,Tonnes,2.880952380952381
Odisha,JAJAPUR,Rice,2017-18,Winter,90920.0,Hectare,133580.0,Tonnes,1.4692036955565333
Odisha,JAJAPUR,Rice,2018-19,Autumn,11040.0,Hectare,13500.0,Tonnes,1.2228260869565215
Odisha,JAJAPUR,Rice,2018-19,Summer,450.0,Hectare,600.0,Tonnes,1.3333333333333333
Odisha,JAJAPUR,Rice,2018-19,Winter,105410.0,Hectare,189950.0,Tonnes,1.8020111943838344
Odisha,JHARSUGUDA,Rice,2016-17,Autumn,19150.0,Hectare,30020.0,Tonnes,1.5676240208877286
Odisha,JHARSUGUDA,Rice,2016-17,Summer,530.0,Hectare,1220.0,Tonnes,2.30188679245283
Odisha,JHARSUGUDA,Rice,2016-17,Winter,27560.0,Hectare,67160.0,Tonnes,2.436865021770682
Odisha,JHARSUGUDA,Rice,2017-18,Autumn,21610.0,Hectare,27960.0,Tonnes,1.2938454419250347
Odisha,JHARSUGUDA,Rice,2017-18,Summer,590.0,Hectare,1400.0,Tonnes,2.3728813559322037
Odisha,JHARSUGUDA,Rice,2017-18,Winter,26010.0,Hectare,47560.0,Tonnes,1.8285274894271435
Odisha,JHARSUGUDA,Rice,2018-19,Autumn,20370.0,Hectare,6620.0,Tonnes,0.3249877270495827
Odisha,JHARSUGUDA,Rice,2018-19,Summer,680.0,Hectare,2200.0,Tonnes,3.235294117647059
Odisha,JHARSUGUDA,Rice,2018-19,Winter,20420.0,Hectare,6070.0,Tonnes,0.2972575905974535
Odisha,KALAHANDI,Rice,2016-17,Autumn,48820.0,Hectare,70700.0,Tonnes,1.4481769766489143
Odisha,KALAHANDI,Rice,2016-17,Summer,29950.0,Hectare,78690.0,Tonnes,2.627378964941569
Odisha,KALAHANDI,Rice,2016-17,Winter,142030.0,Hectare,376170.0,Tonnes,2.648524959515595
Odisha,KALAHANDI,Rice,2017-18,Autumn,43920.0,Hectare,66810.0,Tonnes,1.5211748633879782
Odisha,KALAHANDI,Rice,2017-18,Summer,28660.0,Hectare,82180.0,Tonnes,2.8674110258199583
Odisha,KALAHANDI,Rice,2017-18,Winter,126940.0,Hectare,280150.0,Tonnes,2.206948164487159
Odisha,KALAHANDI,Rice,2018-19,Autumn,21530.0,Hectare,39440.0,Tonnes,1.831862517417557
Odisha,KALAHANDI,Rice,2018-19,Summer,39420.0,Hectare,113500.0,Tonnes,2.8792491121258244
Odisha,KALAHANDI,Rice,2018-19,Winter,150800.0,Hectare,307700.0,Tonnes,2.0404509283819627
Odisha,KANDHAMAL,Rice,2016-17,Autumn,5370.0,Hectare,6900.0,Tonnes,1.2849162011173183
Odisha,KANDHAMAL,Rice,2016-17,Summer,360.0,Hectare,850.0,Tonnes,2.361111111111111
Odisha,KANDHAMAL,Rice,2016-17,Winter,35040.0,Hectare,65349.99999999999,Tonnes,1.8650114155251136
Odisha,KANDHAMAL,Rice,2017-18,Autumn,2850.0,Hectare,3330.0,Tonnes,1.168421052631579
Odisha,KANDHAMAL,Rice,2017-18,Summer,120.0,Hectare,260.0,Tonnes,2.1666666666666665
Odisha,KANDHAMAL,Rice,2017-18,Winter,27150.0,Hectare,43420.0,Tonnes,1.5992633517495396
Odisha,KANDHAMAL,Rice,2018-19,Autumn,3830.0,Hectare,5710.0,Tonnes,1.4908616187989556
Odisha,KANDHAMAL,Rice,2018-19,Summer,100.0,Hectare,220.0,Tonnes,2.2
Odisha,KANDHAMAL,Rice,2018-19,Winter,34290.0,Hectare,68980.0,Tonnes,2.0116652085156024
Odisha,KENDRAPARA,Rice,2016-17,Autumn,670.0,Hectare,1370.0,Tonnes,2.044776119402985
Odisha,KENDRAPARA,Rice,2016-17,Summer,420.0,Hectare,1440.0,Tonnes,3.4285714285714284
Odisha,KENDRAPARA,Rice,2016-17,Winter,123690.0,Hectare,321370.0,Tonnes,2.5981890209394454
Odisha,KENDRAPARA,Rice,2017-18,Autumn,1570.0,Hectare,2840.0,Tonnes,1.8089171974522291
Odisha,KENDRAPARA,Rice,2017-18,Summer,70.0,Hectare,130.0,Tonnes,1.8571428571428568
Odisha,KENDRAPARA,Rice,2017-18,Winter,120240.0,Hectare,165190.0,Tonnes,1.3738356620093146
Odisha,KENDRAPARA,Rice,2018-19,Autumn,1010.0,Hectare,1340.0,Tonnes,1.3267326732673268
Odisha,KENDRAPARA,Rice,2018-19,Summer,70.0,Hectare,180.0,Tonnes,2.571428571428572
Odisha,KENDRAPARA,Rice,2018-19,Winter,123760.0,Hectare,178800.0,Tonnes,1.444731738849386
Odisha,KENDUJHAR,Rice,2016-17,Autumn,20140.0,Hectare,29040.0,Tonnes,1.441906653426018
Odisha,KENDUJHAR,Rice,2016-17,Summer,1010.0,Hectare,2660.0,Tonnes,2.633663366336634
Odisha,KENDUJHAR,Rice,2016-17,Winter,171690.0,Hectare,390550.0,Tonnes,2.2747393558157145
Odisha,KENDUJHAR,Rice,2017-18,Autumn,25650.0,Hectare,40970.0,Tonnes,1.597270955165692
Odisha,KENDUJHAR,Rice,2017-18,Summer,920.0,Hectare,2400.0,Tonnes,2.608695652173913
Odisha,KENDUJHAR,Rice,2017-18,Winter,161790.0,Hectare,351680.0,Tonnes,2.1736819333704185
Odisha,KENDUJHAR,Rice,2018-19,Autumn,28990.0,Hectare,51810.0,Tonnes,1.787167988961711
Odisha,KENDUJHAR,Rice,2018-19,Summer,570.0,Hectare,1530.0,Tonnes,2.6842105263157894
Odisha,KENDUJHAR,Rice,2018-19,Winter,131130.0,Hectare,314000.0,Tonnes,2.394570273774117
Odisha,KHORDHA,Rice,2016-17,Autumn,10.0,Hectare,10.0,Tonnes,1.0
Odisha,KHORDHA,Rice,2016-17,Summer,280.0,Hectare,770.0,Tonnes,2.75
Odisha,KHORDHA,Rice,2016-17,Winter,94780.0,Hectare,249400.0,Tonnes,2.63135682633467
Odisha,KHORDHA,Rice,2017-18,Autumn,10.0,Hectare,10.0,Tonnes,1.0
Odisha,KHORDHA,Rice,2017-18,Summer,420.0,Hectare,1320.0,Tonnes,3.142857142857143
Odisha,KHORDHA,Rice,2017-18,Winter,83590.0,Hectare,134990.0,Tonnes,1.614906089245125
Odisha,KHORDHA,Rice,2018-19,Summer,250.0,Hectare,230.0,Tonnes,0.92
Odisha,KHORDHA,Rice,2018-19,Winter,87910.0,Hectare,191540.0,Tonnes,2.178819246957115
Odisha,KORAPUT,Rice,2016-17,Autumn,11800.0,Hectare,16100.000000000002,Tonnes,1.364406779661017
Odisha,KORAPUT,Rice,2016-17,Summer,26470.0,Hectare,75320.0,Tonnes,2.8454854552323385
Odisha,KORAPUT,Rice,2016-17,Winter,86720.0,Hectare,224790.0,Tonnes,2.5921356088560885
Odisha,KORAPUT,Rice,2017-18,Autumn,12110.0,Hectare,18390.0,Tonnes,1.518579686209744
Odisha,KORAPUT,Rice,2017-18,Summer,23570.0,Hectare,65950.0,Tonnes,2.798048366567671
Odisha,KORAPUT,Rice,2017-18,Winter,88440.0,Hectare,203380.0,Tonnes,2.299638172772501
Odisha,KORAPUT,Rice,2018-19,Autumn,11210.0,Hectare,10350.0,Tonnes,0.9232827832292596
